,Polylines,X,Y
2639,175,138.0,473.0
2640,175,139.0,473.0
2641,175,140.0,473.0
2642,175,141.0,473.0
2643,175,142.0,474.0
2644,175,143.0,474.0
2645,175,144.0,474.0
2646,175,145.0,474.0
2647,175,146.0,475.0
2648,175,147.0,475.0
2649,175,148.0,476.0
2650,175,149.0,477.0
2651,175,150.0,478.0
2652,175,151.0,479.0
2653,176,153.0,52.0
2654,176,154.0,52.0
2655,176,155.0,51.0
2656,176,156.0,50.0
2657,176,157.0,50.0
2658,176,157.0,49.0
2659,176,158.0,48.0
2660,176,158.0,47.0
2661,176,159.0,46.0
2662,176,160.0,46.0
2663,176,161.0,45.0
2664,176,161.0,44.0
2665,176,162.0,43.0
2666,176,163.0,42.0
2667,176,164.0,41.0
2668,176,164.0,40.0
2669,176,164.0,39.0
2670,176,164.0,39.0
2671,176,165.0,38.0
2672,176,165.0,37.0
2673,176,165.0,36.0
2674,176,165.0,35.0
2675,176,166.0,34.0
2676,176,166.0,33.0
2677,176,166.0,32.0
2678,176,166.0,31.0
2679,176,166.0,30.0
2680,176,166.0,29.0
2681,176,165.0,28.0
2682,177,419.0,390.0
2683,177,420.0,390.0
2684,177,421.0,390.0
2685,177,422.0,390.0
2686,177,423.0,391.0
2687,177,424.0,391.0
2688,177,425.0,391.0
2689,177,426.0,391.0
2690,177,427.0,392.0
2691,178,191.0,30.0
2692,178,192.0,30.0
2693,178,193.0,30.0
2694,178,194.0,30.0
2695,178,195.0,29.0
2696,179,448.0,443.0
2697,179,449.0,443.0
2698,179,450.0,443.0
2699,179,451.0,442.0
2700,179,452.0,442.0
2701,179,453.0,443.0
2702,179,454.0,443.0
2703,179,455.0,443.0
2704,179,456.0,443.0
2705,179,457.0,444.0
2706,179,458.0,444.0
2707,179,459.0,444.0
2708,179,460.0,445.0
2709,179,460.0,445.0
2710,179,461.0,445.0
2711,179,462.0,445.0
2712,179,462.0,446.0
2713,179,462.0,447.0
2714,179,463.0,448.0
2715,179,464.0,448.0
2716,179,465.0,449.0
2717,179,466.0,449.0
2718,179,467.0,449.0
2719,179,468.0,450.0
2720,179,469.0,450.0
2721,179,470.0,450.0
2722,179,471.0,450.0
2723,179,472.0,451.0
2724,179,473.0,451.0
2725,179,474.0,451.0
2726,179,475.0,451.0
2727,179,476.0,451.0
2728,179,477.0,451.0
2729,180,129.0,82.0
2730,180,130.0,82.0
2731,180,131.0,81.0
2732,181,179.0,45.0
2733,181,180.0,45.0
2734,181,181.0,45.0
2735,181,182.0,45.0
2736,181,183.0,45.0
2737,181,184.0,45.0
2738,181,185.0,45.0
2739,181,186.0,45.0
2740,181,187.0,45.0
2741,181,188.0,45.0
2742,181,189.0,45.0
2743,181,190.0,45.0
2744,181,191.0,45.0
2745,181,192.0,45.0
2746,181,193.0,45.0
2747,181,194.0,45.0
2748,181,195.0,45.0
2749,181,196.0,45.0
2750,181,197.0,45.0
2751,181,198.0,45.0
2752,181,199.0,45.0
2753,181,200.0,45.0
2754,181,201.0,44.0
2755,181,202.0,44.0
2756,181,203.0,44.0
2757,181,204.0,44.0
2758,181,205.0,44.0
2759,181,206.0,44.0
2760,181,207.0,43.0
2761,181,208.0,42.0
2762,181,209.0,41.0
2763,181,209.0,41.0
2764,181,210.0,41.0
2765,181,211.0,41.0
2766,182,177.0,482.0
2767,182,178.0,481.0
2768,182,179.0,481.0
2769,182,180.0,481.0
2770,182,181.0,481.0
2771,182,182.0,481.0
2772,182,183.0,481.0
2773,182,184.0,482.0
2774,182,185.0,483.0
2775,182,186.0,483.0
2776,182,187.0,483.0
2777,182,188.0,483.0
2778,182,189.0,483.0
2779,182,190.0,483.0
2780,182,191.0,483.0
2781,182,192.0,483.0
2782,182,193.0,483.0
2783,182,194.0,483.0
2784,182,195.0,483.0
2785,182,196.0,483.0
2786,182,197.0,483.0
2787,182,198.0,483.0
2788,182,199.0,483.0
2789,182,200.0,483.0
2790,182,201.0,483.0
2791,182,202.0,483.0
2792,182,203.0,483.0
2793,182,204.0,483.0
2794,182,205.0,483.0
2795,182,206.0,483.0
2796,182,207.0,482.0
2797,182,208.0,482.0
2798,182,209.0,483.0
2799,182,210.0,485.0
2800,183,296.0,409.0
2801,183,296.0,410.0
2802,183,296.0,411.0
2803,184,195.0,363.0
2804,184,196.0,363.0
2805,184,197.0,363.0
2806,184,198.0,364.0
2807,184,199.0,364.0
2808,184,200.0,364.0
2809,184,201.0,364.0
2810,184,202.0,363.0
2811,184,203.0,363.0
2812,184,204.0,363.0
2813,184,205.0,362.0
2814,184,206.0,362.0
2815,184,207.0,361.0
2816,184,207.0,361.0
2817,184,208.0,360.0
2818,184,209.0,359.0
2819,184,210.0,359.0
2820,184,211.0,359.0
2821,184,212.0,358.0
2822,184,213.0,358.0
2823,184,214.0,358.0
2824,184,215.0,358.0
2825,184,216.0,358.0
2826,184,217.0,359.0
2827,184,218.0,360.0
2828,184,218.0,360.0
2829,184,219.0,361.0
2830,184,219.0,362.0
2831,184,219.0,363.0
2832,184,220.0,364.0
2833,184,220.0,365.0
2834,184,221.0,366.0
2835,184,222.0,367.0
2836,184,223.0,367.0
2837,184,224.0,367.0
2838,184,225.0,368.0
2839,184,226.0,368.0
2840,184,227.0,368.0
2841,184,228.0,368.0
2842,184,229.0,367.0
2843,184,230.0,366.0
2844,184,231.0,366.0
2845,184,232.0,365.0
2846,184,233.0,365.0
2847,184,234.0,364.0
2848,184,235.0,363.0
2849,184,236.0,362.0
2850,184,236.0,361.0
2851,184,236.0,360.0
2852,184,236.0,359.0
2853,184,236.0,358.0
2854,184,236.0,357.0
2855,184,236.0,356.0
2856,184,236.0,355.0
2857,184,237.0,354.0
2858,184,237.0,353.0
2859,184,237.0,352.0
2860,184,238.0,351.0
2861,185,323.0,182.0
2862,185,324.0,183.0
2863,186,393.0,177.0
2864,186,392.0,176.0
2865,186,393.0,175.0
2866,187,60.0,19.0
2867,187,61.0,20.0
2868,187,62.0,21.0
2869,187,62.0,21.0
2870,188,88.0,470.0
2871,188,89.0,471.0
2872,188,90.0,471.0
2873,188,91.0,472.0
2874,188,92.0,473.0
2875,188,93.0,474.0
2876,188,94.0,475.0
2877,188,95.0,475.0
2878,188,96.0,475.0
2879,188,97.0,475.0
2880,188,98.0,475.0
2881,188,99.0,474.0
2882,188,100.0,474.0
2883,188,101.0,474.0
2884,188,102.0,473.0
2885,188,103.0,473.0
2886,188,104.0,473.0
2887,188,105.0,473.0
2888,188,106.0,472.0
2889,188,107.0,472.0
2890,188,108.0,472.0
2891,188,109.0,472.0
2892,188,110.0,473.0
2893,188,111.0,473.0
2894,188,112.0,474.0
2895,188,113.0,474.0
2896,188,114.0,474.0
2897,188,115.0,475.0
2898,188,116.0,475.0
2899,188,117.0,475.0
2900,188,118.0,475.0
2901,188,119.0,475.0
2902,188,120.0,475.0
2903,188,121.0,475.0
2904,188,122.0,475.0
2905,188,123.0,474.0
2906,188,124.0,474.0
2907,188,125.0,473.0
2908,188,126.0,472.0
2909,188,127.0,472.0
2910,188,128.0,471.0
2911,188,129.0,471.0
2912,188,130.0,471.0
2913,188,131.0,471.0
2914,188,132.0,471.0
2915,188,133.0,471.0
2916,188,134.0,472.0
2917,189,396.0,233.0
2918,189,395.0,232.0
2919,189,394.0,233.0
2920,189,393.0,234.0
2921,189,393.0,235.0
2922,190,30.0,14.0
2923,190,31.0,13.0
2924,191,299.0,15.0
2925,191,300.0,15.0
2926,192,469.0,184.0
2927,192,470.0,183.0
2928,192,471.0,182.0
2929,192,472.0,182.0
2930,192,473.0,182.0
2931,192,474.0,182.0
2932,192,475.0,182.0
2933,192,476.0,182.0
2934,192,477.0,182.0
2935,192,478.0,182.0
2936,192,479.0,182.0
2937,192,480.0,183.0
2938,192,481.0,182.0
2939,192,482.0,181.0
2940,192,483.0,180.0
2941,192,483.0,179.0
2942,192,484.0,178.0
2943,193,313.0,169.0
2944,193,314.0,169.0
2945,193,315.0,168.0
2946,193,316.0,168.0
2947,193,317.0,168.0
2948,193,318.0,168.0
2949,193,319.0,168.0
2950,194,385.0,214.0
2951,194,386.0,215.0
2952,194,387.0,216.0
2953,194,387.0,216.0
2954,194,388.0,217.0
2955,194,389.0,217.0
2956,194,390.0,217.0
2957,194,391.0,217.0
2958,194,392.0,217.0
2959,194,393.0,217.0
2960,194,394.0,217.0
2961,194,395.0,217.0
2962,194,396.0,216.0
2963,195,302.0,51.0
2964,195,302.0,52.0
2965,196,370.0,201.0
2966,196,371.0,201.0
2967,196,371.0,200.0
2968,196,372.0,201.0
2969,196,373.0,201.0
2970,196,374.0,201.0
2971,196,375.0,201.0
2972,196,376.0,201.0
2973,196,377.0,201.0
2974,196,378.0,201.0
2975,196,379.0,200.0
2976,196,380.0,200.0
2977,196,381.0,200.0
2978,196,382.0,199.0
2979,196,382.0,198.0
2980,196,383.0,197.0
2981,196,383.0,196.0
2982,196,383.0,195.0
2983,196,384.0,194.0
2984,197,144.0,63.0
2985,197,145.0,62.0
2986,198,442.0,171.0
2987,198,443.0,171.0
2988,198,444.0,171.0
2989,198,445.0,170.0
2990,198,446.0,169.0
2991,198,447.0,168.0
2992,198,448.0,168.0
2993,198,449.0,168.0
2994,198,450.0,168.0
2995,198,451.0,167.0
2996,198,452.0,168.0
2997,198,453.0,168.0
2998,198,454.0,168.0
2999,198,455.0,168.0
3000,198,456.0,168.0
3001,198,457.0,169.0
3002,198,458.0,169.0
3003,198,459.0,169.0
3004,198,460.0,170.0
3005,198,461.0,171.0
3006,198,462.0,172.0
3007,198,462.0,172.0
3008,199,9.0,318.0
3009,199,10.0,317.0
3010,199,11.0,316.0
3011,200,168.0,339.0
3012,200,169.0,339.0
3013,200,170.0,338.0
3014,200,171.0,338.0
3015,200,172.0,338.0
3016,200,173.0,338.0
3017,200,174.0,338.0
3018,200,175.0,338.0
3019,200,176.0,339.0
3020,200,177.0,339.0
3021,200,178.0,340.0
3022,200,179.0,341.0
3023,200,179.0,341.0
3024,200,180.0,342.0
3025,200,180.0,342.0
3026,200,181.0,343.0
3027,200,182.0,344.0
3028,200,183.0,344.0
3029,200,184.0,344.0
3030,200,185.0,344.0
3031,200,186.0,343.0
3032,200,187.0,343.0
3033,200,187.0,344.0
3034,200,188.0,343.0
3035,200,189.0,343.0
3036,200,190.0,343.0
3037,200,191.0,343.0
3038,200,192.0,344.0
3039,200,193.0,345.0
3040,200,193.0,346.0
3041,200,194.0,347.0
3042,200,194.0,348.0
3043,200,195.0,349.0
3044,200,195.0,350.0
3045,200,196.0,351.0
3046,200,197.0,351.0
3047,200,198.0,351.0
3048,200,199.0,351.0
3049,200,200.0,351.0
3050,200,201.0,352.0
3051,200,202.0,352.0
3052,200,203.0,352.0
3053,201,85.0,87.0
3054,201,86.0,86.0
3055,202,286.0,52.0
3056,202,287.0,53.0
3057,203,285.0,75.0
3058,203,286.0,75.0
3059,203,287.0,75.0
3060,203,288.0,75.0
3061,203,289.0,75.0
3062,203,290.0,75.0
3063,203,291.0,75.0
3064,203,292.0,75.0
3065,203,293.0,75.0
3066,203,294.0,75.0
3067,203,295.0,74.0
3068,203,296.0,74.0
3069,203,297.0,74.0
3070,203,298.0,73.0
3071,203,299.0,73.0
3072,204,483.0,140.0
3073,204,483.0,140.0
3074,204,484.0,141.0
3075,205,351.0,153.0
3076,205,352.0,153.0
3077,205,353.0,153.0
3078,205,354.0,153.0
3079,206,361.0,250.0
3080,206,362.0,250.0
3081,206,363.0,250.0
3082,206,364.0,250.0
3083,206,365.0,249.0
3084,206,366.0,249.0
3085,206,367.0,249.0
3086,206,368.0,249.0
3087,206,369.0,248.0
3088,206,370.0,247.0
3089,206,371.0,246.0
3090,206,372.0,246.0
3091,206,373.0,246.0
3092,206,374.0,246.0
3093,206,375.0,247.0
3094,206,376.0,247.0
3095,206,377.0,248.0
3096,206,378.0,248.0
3097,206,379.0,248.0
3098,206,380.0,248.0
3099,206,381.0,249.0
3100,206,382.0,250.0
3101,206,383.0,250.0
3102,206,384.0,251.0
3103,206,385.0,250.0
3104,206,386.0,250.0
3105,206,387.0,250.0
3106,206,388.0,250.0
3107,206,389.0,250.0
3108,206,390.0,251.0
3109,206,391.0,251.0
3110,206,392.0,251.0
3111,207,178.0,400.0
3112,207,179.0,400.0
3113,207,180.0,400.0
3114,208,145.0,41.0
3115,208,145.0,42.0
3116,208,145.0,43.0
3117,208,146.0,44.0
3118,208,146.0,44.0
3119,208,146.0,45.0
3120,208,146.0,46.0
3121,208,147.0,47.0
3122,208,148.0,48.0
3123,208,149.0,49.0
3124,208,150.0,50.0
3125,208,151.0,51.0
3126,208,153.0,52.0
3127,209,372.0,14.0
3128,209,373.0,14.0
3129,209,374.0,14.0
3130,210,229.0,258.0
3131,210,230.0,259.0
3132,210,231.0,260.0
3133,210,232.0,261.0
3134,210,233.0,261.0
3135,210,234.0,262.0
3136,210,235.0,262.0
3137,210,236.0,262.0
3138,210,237.0,262.0
3139,210,238.0,263.0
3140,210,239.0,263.0
3141,210,240.0,263.0
3142,210,241.0,263.0
3143,210,242.0,263.0
3144,210,243.0,264.0
3145,210,244.0,264.0
3146,210,245.0,263.0
3147,210,245.0,262.0
3148,210,245.0,261.0
3149,210,245.0,260.0
3150,210,245.0,259.0
3151,210,245.0,258.0
3152,210,245.0,257.0
3153,210,245.0,256.0
3154,210,245.0,255.0
3155,210,244.0,254.0
3156,210,244.0,254.0
3157,210,243.0,253.0
3158,210,243.0,252.0
3159,210,242.0,251.0
3160,210,242.0,250.0
3161,210,242.0,249.0
3162,210,242.0,248.0
3163,210,241.0,247.0
3164,210,241.0,246.0
3165,210,241.0,245.0
3166,210,241.0,244.0
3167,210,240.0,243.0
3168,211,83.0,25.0
3169,211,83.0,26.0
3170,211,84.0,27.0
3171,211,84.0,28.0
3172,211,84.0,29.0
3173,212,303.0,66.0
3174,212,303.0,68.0
3175,213,440.0,149.0
3176,213,440.0,150.0
3177,214,402.0,174.0
3178,214,402.0,175.0
3179,215,30.0,6.0
3180,215,31.0,5.0
3181,216,298.0,13.0
3182,216,299.0,13.0
3183,216,300.0,13.0
3184,217,39.0,8.0
3185,217,38.0,8.0
3186,217,37.0,8.0
3187,217,37.0,9.0
3188,218,393.0,175.0
3189,218,394.0,175.0
3190,218,395.0,175.0
3191,218,396.0,175.0
3192,219,112.0,77.0
3193,219,113.0,76.0
3194,219,113.0,76.0
3195,219,114.0,75.0
3196,219,115.0,74.0
3197,219,116.0,73.0
3198,219,117.0,72.0
3199,219,118.0,71.0
3200,219,119.0,70.0
3201,220,146.0,247.0
3202,220,146.0,248.0
3203,220,146.0,249.0
3204,220,147.0,250.0
3205,220,147.0,251.0
3206,220,148.0,251.0
3207,220,149.0,251.0
3208,221,318.0,126.0
3209,221,318.0,128.0
3210,222,304.0,68.0
3211,222,304.0,69.0
3212,223,317.0,128.0
3213,223,318.0,126.0
3214,224,191.0,73.0
3215,224,192.0,73.0
3216,224,193.0,72.0
3217,224,194.0,71.0
3218,224,194.0,71.0
3219,225,322.0,54.0
3220,225,323.0,53.0
3221,225,324.0,53.0
3222,225,325.0,53.0
3223,225,326.0,52.0
3224,225,327.0,52.0
3225,225,328.0,52.0
3226,225,329.0,52.0
3227,225,330.0,52.0
3228,225,331.0,52.0
3229,225,332.0,51.0
3230,225,332.0,50.0
3231,225,333.0,49.0
3232,226,347.0,181.0
3233,226,348.0,182.0
3234,226,348.0,183.0
3235,226,348.0,184.0
3236,226,349.0,184.0
3237,226,350.0,183.0
3238,226,351.0,183.0
3239,226,352.0,183.0
3240,226,353.0,183.0
3241,226,354.0,182.0
3242,227,343.0,155.0
3243,227,344.0,155.0
3244,228,441.0,151.0
3245,228,442.0,151.0
3246,229,218.0,117.0
3247,229,219.0,117.0
3248,230,384.0,193.0
3249,230,384.0,194.0
3250,231,199.0,471.0
3251,231,200.0,471.0
3252,231,201.0,472.0
3253,231,202.0,472.0
3254,231,203.0,473.0
3255,231,204.0,473.0
3256,231,205.0,474.0
3257,231,206.0,474.0
3258,231,207.0,474.0
3259,231,208.0,474.0
3260,231,209.0,474.0
3261,231,210.0,473.0
3262,231,211.0,473.0
3263,231,212.0,474.0
3264,231,213.0,474.0
3265,231,214.0,474.0
3266,231,215.0,474.0
3267,231,216.0,474.0
3268,231,217.0,475.0
3269,231,218.0,475.0
3270,231,219.0,475.0
3271,231,220.0,475.0
3272,231,221.0,475.0
3273,231,222.0,474.0
3274,231,223.0,474.0
3275,231,224.0,473.0
3276,231,225.0,472.0
3277,231,226.0,472.0
3278,231,227.0,471.0
3279,231,228.0,471.0
3280,231,229.0,470.0
3281,231,230.0,469.0
3282,232,222.0,60.0
3283,232,223.0,60.0
3284,232,224.0,60.0
3285,232,225.0,61.0
3286,232,226.0,61.0
3287,232,227.0,62.0
3288,233,404.0,77.0
3289,233,405.0,79.0
3290,233,405.0,80.0
3291,233,406.0,81.0
3292,233,407.0,82.0
3293,233,408.0,83.0
3294,233,409.0,83.0
3295,233,410.0,85.0
3296,233,411.0,85.0
3297,233,412.0,84.0
3298,233,413.0,84.0
3299,233,414.0,84.0
3300,233,415.0,84.0
3301,233,416.0,84.0
3302,233,417.0,85.0
3303,233,418.0,85.0
3304,233,419.0,85.0
3305,233,420.0,85.0
3306,233,421.0,85.0
3307,233,422.0,85.0
3308,233,423.0,85.0
3309,233,424.0,85.0
3310,233,425.0,86.0
3311,233,426.0,86.0
3312,233,427.0,86.0
3313,233,428.0,86.0
3314,233,429.0,87.0
3315,233,430.0,87.0
3316,233,431.0,87.0
3317,233,432.0,88.0
3318,233,433.0,88.0
3319,233,434.0,88.0
3320,233,435.0,88.0
3321,233,436.0,88.0
3322,233,437.0,88.0
3323,234,386.0,399.0
3324,234,387.0,400.0
3325,234,387.0,400.0
3326,234,388.0,400.0
3327,234,389.0,400.0
3328,234,390.0,401.0
3329,234,391.0,401.0
3330,234,392.0,402.0
3331,234,393.0,402.0
3332,234,394.0,402.0
3333,234,395.0,402.0
3334,234,396.0,402.0
3335,234,397.0,402.0
3336,234,398.0,402.0
3337,234,399.0,402.0
3338,234,400.0,403.0
3339,234,401.0,403.0
3340,234,402.0,404.0
3341,234,403.0,404.0
3342,234,404.0,404.0
3343,234,405.0,404.0
3344,235,218.0,119.0
3345,235,219.0,120.0
3346,235,220.0,120.0
3347,236,98.0,188.0
3348,236,99.0,188.0
3349,236,100.0,189.0
3350,236,101.0,190.0
3351,236,102.0,191.0
3352,236,103.0,192.0
3353,236,104.0,193.0
3354,236,105.0,194.0
3355,236,106.0,194.0
3356,236,107.0,195.0
3357,236,108.0,195.0
3358,236,109.0,195.0
3359,236,110.0,195.0
3360,236,111.0,195.0
3361,236,112.0,195.0
3362,236,113.0,196.0
3363,236,114.0,197.0
3364,236,115.0,198.0
3365,236,116.0,199.0
3366,236,117.0,200.0
3367,236,118.0,201.0
3368,236,119.0,202.0
3369,236,119.0,202.0
3370,236,120.0,202.0
3371,236,121.0,202.0
3372,236,122.0,202.0
3373,236,123.0,203.0
3374,236,124.0,203.0
3375,236,125.0,203.0
3376,236,126.0,203.0
3377,236,127.0,204.0
3378,236,128.0,204.0
3379,236,129.0,205.0
3380,236,130.0,206.0
3381,236,130.0,206.0
3382,236,131.0,207.0
3383,236,132.0,207.0
3384,236,133.0,207.0
3385,236,134.0,208.0
3386,236,135.0,208.0
3387,236,136.0,209.0
3388,236,137.0,209.0
3389,236,138.0,210.0
3390,236,139.0,210.0
3391,236,140.0,210.0
3392,236,141.0,210.0
3393,236,142.0,211.0
3394,236,143.0,211.0
3395,236,144.0,212.0
3396,236,145.0,212.0
3397,236,146.0,212.0
3398,236,147.0,212.0
3399,236,148.0,212.0
3400,236,149.0,213.0
3401,236,150.0,213.0
3402,236,151.0,214.0
3403,236,152.0,214.0
3404,236,153.0,214.0
3405,236,154.0,214.0
3406,236,155.0,214.0
3407,236,156.0,214.0
3408,237,282.0,55.0
3409,237,280.0,56.0
3410,237,280.0,57.0
3411,238,181.0,25.0
3412,238,181.0,26.0
3413,238,182.0,27.0
3414,238,183.0,27.0
3415,238,184.0,29.0
3416,239,385.0,264.0
3417,239,386.0,265.0
3418,239,387.0,266.0
3419,239,388.0,266.0
3420,239,388.0,266.0
3421,239,389.0,267.0
3422,239,390.0,267.0
3423,239,391.0,268.0
3424,239,392.0,268.0
3425,239,393.0,268.0
3426,239,394.0,268.0
3427,239,395.0,268.0
3428,239,396.0,268.0
3429,239,397.0,268.0
3430,239,398.0,268.0
3431,239,399.0,267.0
3432,239,400.0,267.0
3433,239,401.0,267.0
3434,239,402.0,267.0
3435,239,403.0,267.0
3436,240,258.0,223.0
3437,240,259.0,222.0
3438,240,260.0,221.0
3439,240,261.0,221.0
3440,240,262.0,220.0
3441,240,263.0,220.0
3442,240,264.0,219.0
3443,240,265.0,219.0
3444,240,266.0,219.0
3445,240,267.0,220.0
3446,240,268.0,220.0
3447,240,269.0,221.0
3448,240,270.0,221.0
3449,240,271.0,222.0
3450,241,222.0,60.0
3451,241,222.0,61.0
3452,241,222.0,62.0
3453,241,222.0,63.0
3454,241,223.0,64.0
3455,241,224.0,64.0
3456,241,224.0,64.0
3457,241,225.0,65.0
3458,241,226.0,65.0
3459,241,227.0,66.0
3460,241,228.0,66.0
3461,241,229.0,67.0
3462,241,230.0,67.0
3463,241,231.0,67.0
3464,241,232.0,67.0
3465,241,233.0,67.0
3466,241,234.0,67.0
3467,241,235.0,66.0
3468,241,236.0,65.0
3469,241,237.0,64.0
3470,241,237.0,63.0
3471,242,132.0,485.0
3472,242,133.0,485.0
3473,242,134.0,485.0
3474,242,135.0,485.0
3475,242,136.0,485.0
3476,242,137.0,485.0
3477,242,138.0,485.0
3478,242,139.0,485.0
3479,242,140.0,485.0
3480,242,141.0,485.0
3481,242,142.0,485.0
3482,242,143.0,484.0
3483,242,144.0,484.0
3484,242,145.0,484.0
3485,242,145.0,484.0
3486,242,146.0,483.0
3487,242,147.0,483.0
3488,242,148.0,482.0
3489,242,149.0,482.0
3490,242,150.0,481.0
3491,243,179.0,87.0
3492,243,180.0,86.0
3493,243,181.0,87.0
3494,244,194.0,266.0
3495,244,195.0,266.0
3496,244,196.0,267.0
3497,244,197.0,267.0
3498,244,198.0,268.0
3499,244,199.0,269.0
3500,244,200.0,270.0
3501,244,200.0,271.0
3502,244,201.0,272.0
3503,245,363.0,471.0
3504,245,362.0,471.0
3505,245,361.0,471.0
3506,245,360.0,471.0
3507,245,359.0,471.0
3508,245,358.0,471.0
3509,245,357.0,471.0
3510,245,356.0,471.0
3511,245,355.0,472.0
3512,245,354.0,472.0
3513,245,353.0,472.0
3514,245,352.0,473.0
3515,245,351.0,474.0
3516,245,351.0,475.0
3517,246,510.0,238.0
3518,246,511.0,238.0
3519,247,177.0,69.0
3520,247,178.0,69.0
3521,247,179.0,69.0
3522,248,364.0,179.0
3523,248,365.0,179.0
3524,248,366.0,178.0
3525,248,367.0,178.0
3526,248,368.0,178.0
3527,249,43.0,409.0
3528,249,43.0,409.0
3529,250,393.0,235.0
3530,250,394.0,236.0
3531,251,391.0,159.0
3532,251,391.0,160.0
3533,251,391.0,161.0
3534,251,392.0,162.0
3535,251,393.0,163.0
3536,251,394.0,164.0
3537,251,394.0,164.0
3538,251,395.0,165.0
3539,251,396.0,166.0
3540,251,397.0,167.0
3541,251,398.0,168.0
3542,251,399.0,169.0
3543,251,400.0,170.0
3544,251,400.0,171.0
3545,251,401.0,173.0
3546,252,326.0,196.0
3547,252,327.0,196.0
3548,252,328.0,195.0
3549,252,329.0,194.0
3550,252,329.0,194.0
3551,252,330.0,193.0
3552,252,331.0,193.0
3553,252,332.0,192.0
3554,252,332.0,192.0
3555,252,332.0,191.0
3556,252,333.0,190.0
3557,252,334.0,190.0
3558,252,335.0,189.0
3559,253,276.0,114.0
3560,253,277.0,113.0
3561,254,323.0,42.0
3562,254,323.0,43.0
3563,255,337.0,191.0
3564,255,338.0,191.0
3565,256,6.0,316.0
3566,256,7.0,315.0
3567,257,489.0,413.0
3568,257,490.0,414.0
3569,257,491.0,414.0
3570,257,492.0,414.0
3571,257,493.0,414.0
3572,257,494.0,414.0
3573,257,495.0,414.0
3574,257,496.0,414.0
3575,257,497.0,414.0
3576,257,498.0,414.0
3577,257,499.0,414.0
3578,257,500.0,413.0
3579,257,501.0,413.0
3580,257,502.0,413.0
3581,257,503.0,413.0
3582,257,504.0,413.0
3583,257,505.0,413.0
3584,257,506.0,413.0
3585,257,507.0,413.0
3586,257,508.0,412.0
3587,257,509.0,412.0
3588,257,510.0,412.0
3589,257,511.0,412.0
3590,258,323.0,44.0
3591,258,323.0,45.0
3592,259,369.0,58.0
3593,259,370.0,57.0
3594,259,370.0,57.0
3595,260,324.0,44.0
3596,260,325.0,43.0
3597,260,326.0,43.0
3598,261,382.0,484.0
3599,261,383.0,483.0
3600,262,483.0,185.0
3601,262,484.0,186.0
3602,262,485.0,186.0
3603,262,486.0,186.0
3604,262,487.0,186.0
3605,262,488.0,186.0
3606,262,489.0,185.0
3607,262,490.0,185.0
3608,262,491.0,185.0
3609,262,492.0,186.0
3610,262,493.0,186.0
3611,262,494.0,186.0
3612,262,494.0,186.0
3613,262,495.0,187.0
3614,263,20.0,5.0
3615,263,21.0,5.0
3616,264,336.0,77.0
3617,264,337.0,77.0
3618,265,69.0,150.0
3619,265,70.0,151.0
3620,266,291.0,267.0
3621,266,291.0,266.0
3622,266,290.0,265.0
3623,266,290.0,264.0
3624,266,290.0,263.0
3625,266,289.0,262.0
3626,266,288.0,262.0
3627,266,287.0,261.0
3628,266,286.0,260.0
3629,266,285.0,259.0
3630,266,284.0,259.0
3631,266,283.0,259.0
3632,266,282.0,258.0
3633,266,281.0,258.0
3634,266,280.0,258.0
3635,266,279.0,258.0
3636,266,278.0,258.0
3637,266,277.0,259.0
3638,266,277.0,260.0
3639,267,13.0,9.0
3640,267,12.0,10.0
3641,267,11.0,11.0
3642,267,10.0,11.0
3643,267,9.0,11.0
3644,267,9.0,12.0
3645,268,280.0,57.0
3646,268,280.0,58.0
3647,268,280.0,59.0
3648,269,121.0,90.0
3649,269,121.0,91.0
3650,269,122.0,92.0
3651,269,122.0,93.0
3652,269,123.0,94.0
3653,269,123.0,95.0
3654,269,123.0,96.0
3655,269,124.0,97.0
3656,269,124.0,98.0
3657,269,125.0,99.0
3658,269,126.0,100.0
3659,269,127.0,101.0
3660,269,128.0,101.0
3661,269,129.0,101.0
3662,269,130.0,101.0
3663,269,131.0,100.0
3664,269,132.0,100.0
3665,269,133.0,100.0
3666,269,134.0,100.0
3667,269,135.0,100.0
3668,269,136.0,100.0
3669,269,137.0,99.0
3670,269,138.0,99.0
3671,269,139.0,99.0
3672,269,140.0,98.0
3673,269,141.0,98.0
3674,269,142.0,99.0
3675,269,143.0,99.0
3676,269,144.0,100.0
3677,269,145.0,100.0
3678,269,145.0,101.0
3679,269,145.0,102.0
3680,269,144.0,103.0
3681,269,146.0,100.0
3682,270,388.0,261.0
3683,270,387.0,260.0
3684,270,388.0,259.0
3685,270,389.0,258.0
3686,270,390.0,257.0
3687,270,391.0,256.0
3688,270,392.0,255.0
3689,271,165.0,349.0
3690,271,166.0,349.0
3691,271,167.0,349.0
3692,271,168.0,350.0
3693,271,168.0,351.0
3694,271,169.0,352.0
3695,271,169.0,353.0
3696,271,168.0,354.0
3697,271,168.0,355.0
3698,271,167.0,356.0
3699,271,166.0,357.0
3700,271,166.0,358.0
3701,272,510.0,447.0
3702,272,511.0,449.0
3703,272,511.0,450.0
3704,273,36.0,18.0
3705,273,35.0,19.0
3706,273,35.0,20.0
3707,273,35.0,21.0
3708,273,35.0,22.0
3709,273,35.0,23.0
3710,273,35.0,24.0
3711,273,36.0,25.0
3712,273,36.0,26.0
3713,273,37.0,27.0
3714,273,38.0,28.0
