,Polylines,X,Y
251,10,232.0,211.0
252,10,232.0,212.0
253,10,232.0,213.0
254,10,232.0,214.0
255,10,232.0,215.0
256,10,232.0,216.0
257,10,232.0,217.0
258,10,232.0,218.0
259,10,232.0,219.0
260,10,232.0,220.0
261,10,232.0,221.0
262,10,232.0,222.0
263,10,232.0,223.0
264,10,232.0,224.0
265,10,232.0,225.0
266,10,232.0,226.0
267,10,232.0,227.0
268,10,232.0,228.0
269,10,232.0,229.0
270,10,232.0,230.0
271,11,84.0,198.0
272,11,84.0,199.0
273,11,85.0,200.0
274,11,85.0,201.0
275,11,85.0,202.0
276,11,86.0,203.0
277,11,86.0,204.0
278,11,86.0,205.0
279,11,87.0,206.0
280,11,87.0,207.0
281,11,88.0,208.0
282,11,88.0,209.0
283,11,88.0,210.0
284,11,88.0,211.0
285,11,88.0,212.0
286,11,89.0,213.0
287,11,89.0,214.0
288,11,89.0,215.0
289,11,89.0,216.0
290,11,89.0,217.0
291,11,89.0,218.0
292,11,89.0,219.0
293,11,89.0,220.0
294,11,89.0,221.0
295,11,89.0,222.0
296,11,89.0,223.0
297,11,89.0,224.0
298,11,89.0,225.0
299,11,89.0,226.0
300,11,89.0,227.0
301,11,88.0,228.0
302,11,88.0,229.0
303,11,88.0,230.0
304,11,88.0,231.0
305,11,89.0,232.0
306,11,88.0,233.0
307,11,88.0,234.0
308,12,104.0,195.0
309,12,105.0,196.0
310,12,105.0,197.0
311,12,106.0,198.0
312,12,106.0,199.0
313,12,106.0,200.0
314,12,107.0,201.0
315,12,107.0,202.0
316,12,107.0,203.0
317,12,107.0,204.0
318,12,107.0,205.0
319,12,107.0,206.0
320,12,107.0,207.0
321,13,27.0,195.0
322,13,27.0,196.0
323,13,27.0,197.0
324,13,27.0,198.0
325,13,26.0,199.0
326,13,26.0,200.0
327,13,25.0,201.0
328,13,25.0,202.0
329,13,24.0,203.0
330,13,24.0,204.0
331,13,23.0,205.0
332,13,23.0,206.0
333,13,22.0,207.0
334,13,21.0,208.0
335,13,21.0,209.0
336,13,20.0,210.0
337,13,20.0,211.0
338,13,20.0,212.0
339,13,20.0,213.0
340,13,20.0,214.0
341,14,80.0,129.0
342,14,81.0,129.0
343,14,82.0,130.0
344,14,82.0,131.0
345,14,82.0,132.0
346,14,82.0,133.0
347,14,81.0,134.0
348,14,81.0,135.0
349,14,81.0,136.0
350,14,81.0,137.0
351,14,81.0,138.0
352,14,80.0,139.0
353,14,80.0,140.0
354,15,145.0,244.0
355,15,145.0,245.0
356,15,145.0,246.0
357,15,145.0,247.0
358,15,145.0,248.0
359,15,145.0,249.0
360,16,103.0,227.0
361,16,103.0,228.0
362,16,103.0,229.0
363,16,102.0,230.0
364,16,102.0,231.0
365,16,102.0,232.0
366,16,102.0,233.0
367,16,102.0,234.0
368,16,102.0,235.0
369,16,101.0,236.0
370,16,101.0,237.0
371,16,101.0,238.0
372,16,101.0,239.0
373,16,101.0,240.0
374,16,102.0,241.0
375,16,102.0,242.0
376,17,59.0,185.0
377,17,60.0,186.0
378,17,60.0,187.0
379,17,61.0,188.0
380,17,61.0,188.0
381,17,61.0,189.0
382,17,61.0,190.0
383,17,62.0,191.0
384,17,62.0,192.0
385,17,62.0,193.0
386,17,63.0,194.0
387,17,64.0,195.0
388,17,65.0,196.0
389,17,66.0,197.0
390,17,66.0,198.0
391,17,66.0,199.0
392,17,66.0,200.0
393,17,65.0,201.0
394,17,65.0,202.0
395,17,64.0,203.0
396,18,73.0,114.0
397,18,74.0,115.0
398,18,74.0,116.0
399,18,74.0,117.0
400,18,74.0,118.0
401,18,73.0,119.0
402,18,72.0,120.0
403,18,71.0,121.0
404,18,70.0,122.0
405,18,70.0,123.0
406,18,69.0,124.0
407,18,68.0,125.0
408,18,67.0,126.0
409,18,67.0,127.0
410,18,66.0,128.0
411,18,66.0,129.0
412,18,66.0,130.0
413,18,66.0,131.0
414,19,208.0,15.0
415,19,209.0,14.0
416,19,209.0,13.0
417,19,209.0,12.0
418,19,210.0,11.0
419,19,210.0,10.0
420,19,210.0,9.0
421,19,210.0,8.0
422,19,211.0,7.0
423,19,211.0,6.0
424,19,212.0,5.0
425,20,48.0,204.0
426,20,49.0,204.0
427,20,49.0,205.0
428,20,50.0,206.0
429,20,50.0,207.0
430,20,50.0,208.0
431,21,143.0,91.0
432,21,142.0,91.0
433,21,141.0,91.0
434,21,140.0,92.0
435,21,139.0,92.0
436,21,138.0,93.0
437,21,137.0,94.0
438,21,137.0,95.0
439,22,55.0,224.0
440,22,54.0,225.0
441,22,54.0,226.0
442,22,54.0,227.0
443,22,54.0,228.0
444,22,54.0,229.0
445,22,54.0,230.0
446,23,228.0,89.0
447,23,227.0,90.0
448,23,226.0,90.0
449,23,225.0,91.0
450,23,225.0,92.0
451,23,224.0,93.0
452,23,224.0,93.0
453,23,223.0,93.0
454,23,222.0,93.0
455,23,221.0,93.0
456,23,220.0,94.0
457,23,220.0,95.0
458,23,219.0,96.0
459,23,218.0,97.0
460,23,217.0,98.0
461,23,217.0,98.0
462,23,216.0,99.0
463,23,215.0,100.0
464,23,215.0,101.0
465,23,214.0,102.0
466,23,214.0,103.0
467,23,214.0,104.0
468,23,213.0,105.0
469,23,212.0,106.0
470,23,211.0,107.0
471,23,210.0,108.0
472,23,210.0,109.0
473,23,210.0,110.0
474,24,150.0,195.0
475,24,150.0,196.0
476,24,151.0,197.0
477,24,151.0,198.0
478,24,151.0,199.0
479,24,151.0,200.0
480,24,151.0,201.0
481,24,151.0,202.0
482,24,152.0,203.0
483,24,153.0,204.0
484,24,153.0,205.0
485,24,153.0,206.0
486,24,154.0,207.0
487,24,154.0,207.0
488,24,155.0,208.0
489,24,156.0,209.0
490,24,157.0,210.0
491,24,158.0,211.0
492,25,204.0,58.0
493,25,203.0,58.0
494,25,202.0,58.0
495,25,201.0,58.0
496,25,200.0,58.0
497,25,199.0,57.0
498,25,198.0,57.0
499,25,197.0,58.0
500,25,197.0,59.0
501,26,29.0,232.0
502,26,30.0,232.0
503,26,30.0,233.0
504,26,31.0,234.0
505,26,32.0,235.0
506,26,32.0,235.0
507,26,33.0,236.0
508,26,33.0,237.0
509,26,34.0,238.0
510,26,35.0,239.0
511,26,35.0,240.0
512,26,35.0,241.0
513,26,35.0,242.0
514,26,36.0,243.0
515,26,37.0,244.0
516,26,37.0,245.0
517,26,38.0,246.0
518,26,38.0,247.0
519,26,39.0,248.0
520,26,39.0,248.0
521,26,40.0,249.0
522,26,41.0,249.0
523,26,42.0,250.0
524,27,49.0,166.0
525,27,49.0,167.0
526,27,49.0,168.0
527,27,48.0,169.0
528,27,48.0,170.0
529,27,48.0,171.0
530,27,48.0,172.0
531,27,48.0,173.0
532,27,48.0,174.0
533,27,48.0,175.0
534,27,48.0,176.0
535,28,149.0,66.0
536,28,148.0,67.0
537,28,148.0,68.0
538,28,147.0,69.0
539,28,147.0,70.0
540,28,146.0,71.0
541,28,146.0,72.0
542,28,146.0,73.0
543,28,146.0,74.0
544,28,146.0,75.0
545,28,146.0,76.0
546,28,146.0,77.0
547,28,146.0,78.0
548,28,146.0,79.0
549,28,145.0,80.0
550,28,145.0,81.0
551,29,18.0,133.0
552,29,19.0,132.0
553,29,20.0,131.0
554,29,21.0,131.0
555,29,22.0,131.0
556,29,23.0,131.0
557,29,24.0,131.0
558,29,25.0,131.0
559,29,26.0,131.0
560,30,153.0,72.0
561,30,154.0,71.0
562,30,154.0,70.0
563,30,154.0,69.0
564,31,183.0,89.0
565,31,184.0,88.0
566,31,185.0,87.0
567,31,185.0,87.0
568,31,186.0,86.0
569,31,187.0,85.0
570,31,187.0,85.0
571,31,188.0,84.0
572,31,188.0,84.0
573,31,189.0,83.0
574,31,189.0,83.0
575,31,189.0,82.0
576,31,189.0,81.0
577,31,189.0,80.0
578,31,190.0,79.0
579,32,150.0,195.0
580,32,151.0,195.0
581,32,152.0,194.0
582,32,153.0,194.0
583,32,154.0,193.0
584,32,154.0,192.0
585,32,155.0,191.0
586,32,156.0,190.0
587,32,156.0,189.0
588,32,156.0,188.0
589,32,157.0,187.0
590,32,157.0,186.0
591,32,157.0,185.0
592,32,158.0,184.0
593,32,158.0,183.0
594,32,159.0,182.0
595,32,159.0,181.0
596,32,159.0,180.0
597,32,160.0,179.0
598,32,160.0,178.0
599,32,160.0,177.0
600,32,160.0,176.0
601,32,160.0,175.0
602,32,160.0,174.0
603,32,159.0,173.0
604,32,159.0,172.0
605,32,159.0,171.0
606,32,159.0,170.0
607,32,159.0,169.0
608,32,159.0,168.0
609,32,159.0,167.0
610,32,159.0,166.0
611,32,159.0,165.0
612,32,159.0,164.0
613,32,160.0,163.0
614,32,160.0,162.0
615,32,160.0,161.0
616,32,160.0,160.0
617,32,160.0,159.0
618,32,160.0,158.0
619,32,159.0,157.0
620,32,159.0,156.0
621,32,159.0,155.0
622,32,159.0,154.0
623,32,159.0,153.0
624,32,159.0,152.0
625,32,160.0,151.0
626,32,160.0,151.0
627,32,160.0,150.0
628,32,161.0,149.0
629,32,161.0,148.0
630,32,162.0,147.0
631,32,162.0,146.0
632,33,32.0,35.0
633,33,31.0,34.0
634,33,32.0,33.0
635,33,33.0,32.0
636,33,34.0,31.0
637,33,35.0,30.0
638,33,36.0,29.0
639,33,36.0,28.0
640,33,36.0,27.0
641,33,37.0,26.0
642,33,37.0,25.0
643,33,37.0,24.0
644,33,38.0,23.0
645,34,35.0,157.0
646,34,35.0,158.0
647,34,34.0,159.0
648,34,34.0,160.0
649,34,34.0,161.0
650,34,34.0,162.0
651,34,34.0,163.0
652,34,34.0,164.0
653,34,33.0,165.0
654,34,33.0,166.0
655,34,32.0,166.0
656,34,31.0,166.0
657,34,30.0,167.0
658,34,30.0,168.0
659,34,29.0,169.0
660,34,29.0,170.0
661,34,28.0,171.0
662,34,27.0,172.0
663,34,26.0,173.0
664,34,26.0,174.0
665,34,26.0,175.0
666,34,25.0,176.0
667,34,25.0,176.0
668,34,24.0,177.0
669,34,23.0,178.0
670,34,22.0,179.0
671,34,21.0,180.0
672,34,20.0,181.0
673,34,19.0,182.0
674,34,19.0,183.0
675,34,18.0,184.0
676,34,18.0,185.0
677,34,18.0,186.0
678,34,18.0,186.0
679,34,17.0,187.0
680,34,16.0,188.0
681,34,15.0,189.0
682,34,15.0,190.0
683,35,70.0,156.0
684,35,70.0,157.0
685,35,70.0,158.0
686,35,70.0,159.0
687,35,70.0,160.0
688,35,70.0,161.0
689,35,70.0,162.0
690,35,70.0,163.0
691,35,70.0,164.0
692,35,71.0,165.0
693,35,71.0,166.0
694,35,71.0,167.0
695,35,72.0,168.0
696,35,72.0,169.0
697,35,73.0,170.0
698,35,73.0,171.0
699,35,73.0,172.0
700,35,74.0,173.0
701,35,74.0,173.0
702,35,75.0,174.0
703,35,76.0,175.0
704,35,76.0,176.0
705,35,77.0,177.0
706,35,77.0,178.0
707,35,78.0,179.0
708,35,78.0,180.0
709,35,78.0,181.0
710,35,78.0,182.0
711,35,78.0,183.0
712,35,78.0,184.0
713,35,79.0,185.0
714,35,80.0,186.0
715,35,80.0,186.0
716,35,81.0,186.0
717,35,82.0,186.0
718,36,149.0,146.0
719,36,150.0,147.0
720,36,150.0,148.0
721,36,150.0,149.0
722,36,150.0,150.0
723,36,149.0,151.0
724,36,149.0,152.0
725,36,149.0,153.0
726,36,149.0,154.0
727,36,149.0,155.0
728,36,149.0,156.0
729,36,148.0,157.0
730,36,147.0,158.0
731,36,147.0,159.0
732,36,146.0,160.0
733,36,145.0,161.0
734,36,145.0,162.0
735,36,145.0,163.0
736,36,144.0,164.0
737,36,144.0,165.0
738,36,144.0,166.0
739,36,144.0,167.0
740,36,144.0,168.0
741,36,144.0,169.0
742,36,144.0,170.0
743,36,144.0,171.0
744,36,144.0,172.0
745,36,143.0,173.0
746,36,143.0,174.0
747,37,206.0,138.0
748,37,205.0,139.0
749,37,204.0,140.0
750,37,203.0,141.0
751,37,203.0,142.0
752,37,203.0,143.0
753,37,202.0,144.0
754,37,202.0,144.0
755,37,201.0,145.0
756,37,200.0,146.0
757,37,200.0,147.0
758,38,183.0,58.0
759,38,184.0,59.0
760,38,184.0,60.0
761,38,184.0,61.0
762,38,184.0,62.0
763,38,183.0,63.0
764,39,145.0,244.0
765,39,146.0,244.0
766,39,147.0,245.0
767,39,148.0,245.0
768,39,149.0,245.0
769,40,193.0,6.0
770,40,193.0,7.0
771,40,193.0,8.0
772,40,192.0,9.0
773,40,192.0,10.0
774,40,192.0,11.0
775,40,192.0,12.0
776,40,192.0,13.0
777,40,192.0,14.0
778,40,192.0,15.0
779,40,192.0,16.0
780,41,229.0,198.0
781,41,230.0,198.0
782,41,231.0,197.0
783,41,232.0,197.0
784,41,233.0,197.0
785,41,234.0,197.0
786,41,235.0,197.0
787,41,236.0,198.0
788,41,237.0,198.0
789,41,238.0,198.0
790,41,239.0,199.0
791,41,240.0,198.0
792,41,241.0,198.0
793,41,242.0,198.0
794,41,243.0,198.0
795,41,244.0,198.0
796,41,245.0,197.0
797,41,246.0,197.0
798,41,247.0,196.0
799,41,248.0,195.0
800,41,248.0,194.0
801,41,249.0,193.0
802,41,249.0,192.0
803,41,249.0,191.0
804,41,249.0,190.0
805,41,249.0,189.0
806,41,249.0,188.0
807,41,249.0,187.0
808,41,249.0,186.0
809,42,203.0,71.0
810,42,204.0,72.0
811,42,205.0,72.0
812,42,206.0,72.0
813,43,221.0,30.0
814,43,222.0,30.0
815,43,223.0,30.0
816,43,223.0,29.0
817,43,224.0,28.0
818,43,224.0,27.0
819,43,224.0,26.0
820,43,225.0,25.0
821,43,225.0,24.0
822,43,225.0,24.0
823,43,226.0,23.0
824,43,227.0,23.0
825,44,102.0,124.0
826,44,101.0,125.0
827,44,100.0,126.0
828,44,100.0,127.0
829,44,99.0,128.0
830,44,98.0,129.0
831,44,97.0,130.0
832,44,97.0,131.0
833,44,96.0,132.0
834,44,96.0,133.0
835,44,95.0,134.0
836,44,95.0,135.0
837,44,95.0,136.0
838,44,95.0,137.0
839,44,95.0,138.0
840,45,143.0,50.0
841,45,142.0,51.0
842,45,142.0,52.0
843,45,142.0,53.0
844,45,141.0,54.0
845,45,140.0,55.0
846,45,140.0,56.0
847,45,140.0,57.0
848,45,140.0,58.0
849,45,140.0,59.0
850,45,140.0,60.0
851,46,167.0,64.0
852,46,166.0,65.0
853,46,166.0,66.0
854,46,168.0,67.0
855,47,196.0,60.0
856,47,196.0,61.0
857,47,197.0,62.0
858,47,198.0,63.0
859,48,132.0,5.0
860,48,131.0,6.0
861,48,130.0,6.0
862,48,129.0,6.0
863,48,129.0,7.0
864,48,128.0,8.0
865,48,128.0,9.0
866,48,128.0,10.0
867,48,128.0,11.0
868,48,128.0,12.0
869,48,128.0,13.0
870,48,128.0,14.0
871,48,127.0,15.0
872,48,127.0,15.0
873,48,127.0,16.0
874,48,127.0,17.0
875,48,126.0,18.0
876,48,126.0,19.0
877,48,125.0,20.0
878,48,124.0,21.0
879,48,124.0,22.0
880,49,131.0,108.0
881,49,131.0,109.0
882,49,131.0,110.0
883,49,131.0,111.0
884,49,131.0,112.0
885,49,130.0,113.0
886,49,130.0,114.0
887,50,32.0,13.0
888,50,32.0,14.0
889,50,32.0,15.0
890,50,32.0,16.0
891,50,32.0,17.0
892,50,32.0,18.0
893,50,32.0,19.0
894,50,33.0,20.0
895,50,33.0,21.0
896,50,33.0,22.0
897,50,34.0,23.0
898,50,34.0,24.0
899,50,35.0,25.0
900,50,35.0,25.0
901,51,224.0,193.0
902,51,225.0,193.0
903,51,226.0,193.0
904,51,227.0,193.0
905,51,227.0,193.0
906,51,228.0,194.0
907,52,0.0,142.0
908,52,1.0,142.0
909,52,2.0,142.0
910,52,3.0,141.0
911,52,4.0,141.0
912,52,5.0,140.0
913,53,214.0,66.0
914,53,215.0,66.0
915,53,216.0,65.0
916,53,217.0,64.0
917,53,218.0,63.0
918,53,219.0,63.0
919,53,220.0,63.0
920,54,107.0,248.0
921,54,108.0,249.0
922,54,108.0,250.0
923,54,109.0,251.0
924,55,81.0,191.0
925,55,81.0,192.0
926,55,81.0,193.0
927,55,81.0,194.0
928,55,82.0,195.0
929,55,82.0,195.0
930,55,83.0,196.0
931,55,83.0,197.0
932,55,84.0,198.0
933,56,88.0,56.0
934,56,89.0,55.0
935,56,89.0,54.0
936,56,90.0,53.0
937,56,90.0,52.0
938,56,90.0,51.0
939,56,90.0,50.0
940,57,93.0,34.0
941,57,93.0,35.0
942,57,93.0,36.0
943,57,92.0,37.0
944,57,91.0,38.0
945,57,90.0,39.0
946,57,90.0,40.0
947,57,90.0,41.0
948,57,89.0,42.0
949,57,89.0,43.0
950,57,89.0,44.0
951,57,89.0,45.0
952,58,165.0,215.0
953,58,166.0,215.0
954,58,167.0,215.0
955,58,167.0,214.0
956,58,168.0,213.0
957,58,169.0,212.0
958,58,170.0,211.0
959,58,171.0,211.0
960,58,172.0,211.0
961,58,173.0,211.0
962,58,174.0,211.0
963,58,175.0,212.0
964,58,176.0,213.0
965,58,177.0,214.0
966,58,178.0,215.0
967,58,179.0,216.0
968,58,179.0,217.0
969,58,178.0,218.0
970,58,178.0,219.0
971,58,178.0,220.0
972,58,177.0,221.0
973,58,177.0,222.0
974,58,176.0,223.0
975,58,175.0,224.0
976,58,175.0,225.0
977,58,174.0,226.0
978,59,126.0,229.0
979,59,127.0,229.0
980,59,128.0,229.0
981,59,129.0,228.0
982,60,64.0,180.0
983,60,64.0,181.0
984,60,65.0,182.0
985,60,66.0,183.0
986,60,66.0,184.0
987,60,67.0,185.0
988,60,68.0,186.0
989,60,68.0,187.0
990,60,68.0,188.0
991,60,68.0,189.0
992,61,107.0,106.0
993,61,107.0,107.0
994,61,107.0,108.0
995,61,107.0,109.0
996,61,106.0,110.0
997,61,106.0,111.0
998,61,105.0,112.0
999,61,105.0,112.0
1000,61,105.0,113.0
1001,61,105.0,114.0
1002,61,104.0,115.0
1003,61,104.0,116.0
1004,61,104.0,117.0
1005,61,104.0,118.0
1006,61,104.0,119.0
1007,61,104.0,120.0
1008,61,103.0,121.0
1009,61,103.0,122.0
1010,61,102.0,123.0
1011,61,102.0,124.0
1012,62,125.0,245.0
1013,62,126.0,244.0
1014,62,126.0,243.0
1015,62,126.0,242.0
1016,62,126.0,241.0
1017,62,126.0,240.0
1018,62,127.0,239.0
1019,62,127.0,238.0
1020,63,91.0,124.0
1021,63,92.0,124.0
1022,63,93.0,123.0
1023,63,94.0,122.0
1024,63,95.0,121.0
1025,63,96.0,120.0
1026,63,97.0,119.0
1027,63,98.0,118.0
1028,63,99.0,117.0
1029,64,210.0,232.0
1030,64,210.0,233.0
1031,64,210.0,234.0
1032,64,210.0,235.0
1033,64,211.0,236.0
1034,64,212.0,237.0
1035,64,213.0,238.0
1036,64,214.0,239.0
1037,64,214.0,239.0
1038,64,215.0,240.0
1039,64,216.0,241.0
1040,64,216.0,241.0
1041,64,217.0,242.0
1042,64,218.0,242.0
1043,64,219.0,242.0
1044,65,172.0,233.0
1045,65,172.0,234.0
1046,65,172.0,235.0
1047,65,172.0,236.0
1048,65,172.0,237.0
1049,65,172.0,238.0
1050,65,172.0,239.0
1051,65,172.0,240.0
1052,65,172.0,241.0
1053,65,172.0,242.0
1054,65,172.0,243.0
1055,66,213.0,136.0
1056,66,212.0,136.0
1057,66,211.0,136.0
1058,66,210.0,136.0
1059,66,209.0,136.0
1060,66,208.0,135.0
1061,66,207.0,134.0
1062,66,208.0,133.0
1063,66,208.0,132.0
1064,66,209.0,131.0
1065,66,209.0,130.0
1066,66,209.0,129.0
1067,66,210.0,128.0
1068,66,211.0,127.0
1069,66,212.0,126.0
1070,66,212.0,125.0
1071,66,212.0,124.0
1072,66,213.0,123.0
1073,66,213.0,122.0
1074,66,213.0,121.0
1075,66,213.0,120.0
1076,66,213.0,119.0
1077,66,214.0,118.0
1078,66,214.0,117.0
1079,66,214.0,116.0
1080,66,215.0,115.0
1081,66,216.0,114.0
1082,66,216.0,113.0
1083,66,217.0,112.0
1084,66,217.0,111.0
1085,66,218.0,110.0
1086,66,218.0,109.0
1087,66,218.0,108.0
1088,66,218.0,107.0
1089,66,218.0,106.0
1090,67,105.0,170.0
1091,67,106.0,169.0
1092,67,107.0,168.0
1093,67,108.0,168.0
1094,67,109.0,168.0
1095,68,213.0,39.0
1096,68,213.0,40.0
1097,68,213.0,41.0
1098,68,212.0,42.0
1099,68,212.0,43.0
1100,68,212.0,44.0
1101,68,212.0,45.0
1102,68,212.0,46.0
1103,68,212.0,47.0
1104,68,211.0,48.0
1105,68,211.0,49.0
1106,68,211.0,50.0
1107,68,211.0,51.0
1108,69,113.0,200.0
1109,69,113.0,201.0
1110,69,114.0,202.0
1111,69,114.0,203.0
1112,69,114.0,203.0
1113,69,115.0,204.0
1114,69,116.0,205.0
1115,69,116.0,206.0
1116,69,117.0,207.0
1117,69,117.0,208.0
1118,69,117.0,209.0
1119,69,118.0,210.0
1120,70,223.0,46.0
1121,70,224.0,47.0
1122,70,224.0,48.0
1123,70,224.0,49.0
1124,70,225.0,50.0
1125,70,225.0,51.0
1126,70,225.0,52.0
1127,70,225.0,53.0
1128,70,225.0,54.0
1129,71,194.0,89.0
1130,71,195.0,90.0
1131,71,196.0,90.0
1132,71,197.0,90.0
1133,72,225.0,12.0
1134,72,226.0,11.0
1135,72,227.0,10.0
1136,72,228.0,9.0
1137,72,228.0,8.0
1138,72,229.0,7.0
1139,72,230.0,6.0
1140,72,230.0,5.0
1141,72,231.0,4.0
1142,73,121.0,218.0
1143,73,120.0,219.0
1144,73,120.0,220.0
1145,73,120.0,221.0
1146,73,120.0,222.0
1147,73,121.0,223.0
1148,73,121.0,224.0
1149,73,121.0,225.0
1150,74,34.0,199.0
